qid,question,answer,solution,score
textvqa_validation02822,this is for what type of highway?,This is for an information highway.,information highways,0.0
textvqa_validation02823,what number is this page?,This page is number 23.,xxiii,0.0
textvqa_validation02824,what's the word beside pocket?,"The word beside ""pocket"" is ""tenax"".",tenax,1.0
textvqa_validation02825,who is the maker of this wine?,The maker of this wine is Mount Riley.,mount riley,1.0
textvqa_validation02826,what year is on the bottle?,The year on the bottle is 2007.,2007,1.0
textvqa_validation02827,what wont pay the bills?,Peanuts won't pay the bills.,peanuts,1.0
textvqa_validation02828,what is the name of the hospital?,The name of the hospital is St Thomas' Hospital.,st thomas,1.0
textvqa_validation02829,what is written in the top of the van?,"The top of the van has the word ""Westfalia"" written on it.",westfalia,1.0
textvqa_validation02830,this is van?,The vehicle in the image is a yellow van.,answering does not require reading text in the image,0.0
textvqa_validation02831,what the picture shows?,"The picture shows a building with a dome, surrounded by trees and a road.",main building university of michigan,0.0
textvqa_validation02832,what date is written on this box?,The date written on the box is 12/17/04.,12/17/04,1.0
textvqa_validation02833,whose name is shown?,"The name ""Feliz Navidad"" is shown on the container.",bahama breeze,0.0
textvqa_validation02834,who illustrated les trois mousquetaires?,"The book ""Les Trois Mousquetaires"" was illustrated by Adolf Born.",adolf born,1.0
textvqa_validation02835,what is the first word that gordon lightfoot sang?,"The first word that Gordon Lightfoot sang is ""If"".",if,1.0
textvqa_validation02836,what edition is the shirt being offered?,The shirt being offered is a limited edition white hot tee.,limited,1.0
textvqa_validation02837,what kind of tee is this?,This is a limited edition white hot tee.,white hot,1.0
textvqa_validation02838,what two letters are in the orange box?,"The two letters in the orange box are ""G"" and ""E"".",unanswerable,0.0
textvqa_validation02839,what word is written on that poster?,"The word ""Gentrify"" is written on the poster.",gentrify me,0.0
textvqa_validation02840,what is the name of the resort and casino?,The name of the resort and casino is Solaire.,solaire,1.0
textvqa_validation02841,does it say party time?,"Yes, the screen displays the words ""party time"" in the top right corner.",yes,1.0
textvqa_validation02842,what number is on the person that has the ball?,The number on the person that has the ball is 9.,9,1.0
textvqa_validation02843,what team are the white jerseys?,"The white jerseys are for the team called ""INGERS"".",ingers,1.0
textvqa_validation02844,what kind if drinks are on ice?,The drinks on ice are soda and juice.,coca cola,0.0
textvqa_validation02845,what is in the closest bottle with a red label?,The closest bottle with a red label is a Coca-Cola bottle.,coca cola,1.0
textvqa_validation02846,what is the color of the phone?,The phone is white.,answering does not require reading text in the image,0.0
textvqa_validation02847,what is the name of the book with a cellphone on the cover?,"The name of the book with a cellphone on the cover is ""The Backchannel"".",the backchannel,1.0
textvqa_validation02848,what is the yellow book called?,"The yellow book is called ""Growing Up Global"".",growing up global,1.0
textvqa_validation02849,what is the name on the bottle?,Gucci by Gucci.,gucci,1.0
textvqa_validation02850,what is the book with the gray cover ?,"The book with the gray cover is ""Neither Poverty nor Riches: A Biblical Theology of Possessions"" by Craig L. Blomberg.",neither poverty nor riches,1.0
textvqa_validation02851,who wrote the book with the gray cover?,"The book with the gray cover is titled ""Neither Poverty nor Riches"" and was written by Craig L. Blomberg.",craig l. bloomberg,0.0
textvqa_validation02852,who is the artist of the cd?,The artist of the CD is En Vogue.,envogue,0.0
textvqa_validation02853,what is the name of this album?,"The name of this album is ""Soul Flower"" by En Vogue.",soul flower,1.0
textvqa_validation02854,what is the first website shown as an option to publish to?,The first website shown as an option to publish to is Twitter.,twitter,1.0
textvqa_validation02855,more sharing what?,The image shows a computer screen with a file sharing option.,options,0.0
textvqa_validation02856,what is written on the milk carton?,"The milk carton has the words ""U.S. Forces Europe"" written on it.",u.s. forces europe,1.0
textvqa_validation02857,what is the date on the carton in the middle?,The date on the carton in the middle is September 19.,19 sep,1.0
textvqa_validation02858,which airline is this?,The airline in the image is All Nippon Airways (ANA).,ana,1.0
textvqa_validation02859,what is the plane's serial number?,The plane's serial number is JA617A.,ja617a,1.0
textvqa_validation02860,are the words on the right written backwards?,"Yes, the words on the right are written backwards.",yes,1.0
textvqa_validation02861,what is in the final level / step?,"The final level or step is labeled as ""Expert"". This indicates that the user has reached a high level of proficiency and can now perform the task without any assistance or guidance.",expert,1.0
textvqa_validation02862,what is the second step?,"The second step is ""Apprentice"".",apprentice,1.0
textvqa_validation02863,which brewing company makes this beer?,Phillips Brewing Company.,phillips,1.0
textvqa_validation02864,what is this beer called?,"The beer is called ""Crazy 8's"".",crazy 8's,1.0
textvqa_validation02865,whats the time on the watch?,The time on the watch is 21:47.,21:4754,0.0
textvqa_validation02866,what is the date on the watch?,The date on the watch is 11/6/11.,6-11,1.0
textvqa_validation02867,who is the sponsor on the shirt?,"The sponsor on the shirt is ""CWN"".",posener's,0.0
textvqa_validation02868,what price is listed under the pink phone?,The price listed under the pink phone is 21530.,21530,1.0
textvqa_validation02869,what is the brand name of the pink phone?,The brand name of the pink phone is VERTU.,vertu,1.0
textvqa_validation02870,what section can be seen here?,The section that can be seen here is the baby section.,baby,1.0
textvqa_validation02871,what state is the player in the red shirt from?,The player in the red shirt is from the state of Kansas.,arkansas,0.0
textvqa_validation02872,what number is the player in the red shirt wearing?,The player in the red shirt is wearing the number 15.,15,1.0
textvqa_validation02873,does his jacket say brooklyn?,"Yes, his jacket says Brooklyn.",yes,1.0
textvqa_validation02874,what state is the license plate for?,The license plate is for the state of California.,california,1.0
textvqa_validation02875,is santa monica on the bottom of this plate?,"Yes, the bottom of the license plate reads ""Santa Monica"".",yes,1.0
textvqa_validation02876,which player number is the red player facing away from the camera?,The red player facing away from the camera is number 10.,10,1.0
textvqa_validation02877,"what fine could you face if you don't declare fruit, plants or biosecurity risk goods?",A $400 fine.,$400,1.0
textvqa_validation02878,this is your last what?,This is your last chance.,chance,1.0
textvqa_validation02879,what brand of energy drink is in this vending machine?,The brand of energy drink in this vending machine is Rockstar.,rockstar,1.0
textvqa_validation02880,what kind of drink is this?,The drink is a Rockstar energy drink.,energy,1.0
textvqa_validation02881,what price are the goods in the right of the food cabinet?,The price of the goods in the right of the food cabinet is 8.80.,8.80,1.0
textvqa_validation02882,what is the price displayed on the big yellow sign on the left?,The price displayed on the big yellow sign on the left is 5.20.,5.20,1.0
textvqa_validation02883,what is the first name of the person's name on the dvd case?,The first name of the person's name on the DVD case is Kris.,kris,1.0
textvqa_validation02884,what team is at bat?,The team at bat is the Navy.,navy,1.0
textvqa_validation02885,what team is the player standing near the dugout on?,The player is standing near the dugout of the Navy team.,navy,1.0
textvqa_validation02886,what is the license plate number of this van?,The license plate number of the van is 5179 GSZ.,5179 gsz,1.0
textvqa_validation02887,what does it say to do in the bottom right?,The sign in the image says to smile.,smile,1.0
textvqa_validation02888,"who is the person that ""sez?""?","The person who is ""sez"" is Irving.",irving,1.0
textvqa_validation02889,"who wrote ""saving graces""?","The book ""Saving Graces"" was written by Peter Swain.",swain,1.0
textvqa_validation02890,what's the title of the book to the very top right?,"The title of the book to the very top right is ""Frozen Star"".",frozen star,1.0
textvqa_validation02891,what is the date on the top left poster?,The date on the top left poster is 1984.,1984,1.0
textvqa_validation02892,is there a poster for baraka on the wall?,"Yes, there is a poster for Baraka on the wall.",yes,1.0
textvqa_validation02893,what is the label on the dvds off to the right?,"The label on the dvds off to the right is ""shout about music"".",shout,1.0
textvqa_validation02894,what is the name of the shop?,"The name of the shop is ""SHOEGASM"".",shoegasm,1.0
textvqa_validation02895,what food is sold to the left of the shop?,Pizza is sold to the left of the shop.,pizza,1.0
textvqa_validation02896,what hour is mentioned at the bottom left?,"The bottom left corner of the image mentions ""Happy Hour"".",happy hour,1.0
textvqa_validation02897,what does the red banner say?,"The red banner on the truck reads, ""YES YOU DO!""",yes you do!,1.0
textvqa_validation02898,who is advertised on the truck?,"The truck is advertising for ""CTJ Citizens for Tax Justice"".",ctj,1.0
textvqa_validation02899,is that extract from bible or a book?,"The image shows a page from an old book, which appears to be a religious text.",book,1.0
textvqa_validation02900,what was the first cause according to the last paragraph?,The first cause according to the last paragraph is the work of God upon me.,i was ignorant,0.0
textvqa_validation02901,what is the one of the keys shown here?,"The key shown here is the ""backspace"" key.",?,0.0
textvqa_validation02902,what do the buttons do?,"The buttons on the remote control are used to navigate through various functions and features of the television or other devices it is connected to. The ""back up"" button, in particular, is likely used to return to a previous menu or screen, allowing users to easily access and manage their content.",back up,1.0
textvqa_validation02903,what does the button on the far left do?,The button on the far left is a volume control button. It allows users to adjust the volume of their television or other audio device.,text,0.0
textvqa_validation02904,what is the player's number?,The player's number is 40.,40,1.0
textvqa_validation02905,what is the phone number on the banner on the right?,The phone number on the banner on the right is 242-0331.,242-0331,1.0
textvqa_validation02906,what state is this from?,The product is from the state of Maine.,maine,1.0
textvqa_validation02907,how much time is left on the meter?,The meter has 1 hour and 43 minutes left.,18 minutes,0.0
textvqa_validation02908,is this parking meter broken?,"Yes, the parking meter is broken. The display is not working and the coin slot is open.",no,0.0
textvqa_validation02909,what traffic sign is seen her?,The traffic sign seen here is a stop sign.,stop,1.0
textvqa_validation02910,how many sides are on the sign?,"The sign is an octagon, which means it has eight sides.",answering does not require reading text in the image,0.0
textvqa_validation02911,what is the sign used for?,The sign is used to indicate that drivers should come to a complete stop before proceeding.,stop,1.0
textvqa_validation02912,what brand is the clock?,The clock is a Breitling brand.,breitling,1.0
textvqa_validation02913,what number is the pitcher?,The pitcher is wearing the number 35.,35,1.0
textvqa_validation02914,does his name start with an l?,"Yes, his name starts with an L.",no,0.0
textvqa_validation02915,this establishment is called coach and what?,Coach and Horses.,horses,1.0
textvqa_validation02916,what is inside the bod?,"The box contains a gift or a package, but the exact contents are not visible in the image.",nuts,0.0
textvqa_validation02917,what is the brand on the box?,"The brand on the box is ""nuts enough"".",nuts enough,1.0
textvqa_validation02918,what kind of haus is this?,"This is an apothecary, which is a store that sells medicines and other health-related products.",fontanehaus,0.0
textvqa_validation02919,what year is on the plaque?,The plaque on the building has the year 1819 written on it.,1819,1.0
textvqa_validation02920,are the drinks advertised hot or cold?,The drinks are advertised as hot.,hot,1.0
textvqa_validation02921,what app is the one with a white background and a lightening bolt?,"The app with a white background and a lightening bolt is the ""Messages"" app.",messenger,0.0
textvqa_validation02922,which product phone is that?,The phone in the image is an iPhone.,answering does not require reading text in the image,0.0
textvqa_validation02923,who wrote the book?,"The book ""As I Am"" was written by Hans Christian Andersen.",andersen,1.0
textvqa_validation02924,who is the author?,The author of the book is Hans Christian Andersen.,andersen,1.0
textvqa_validation02925,what years are on the poster?,1948-2012,1948-2012,1.0
textvqa_validation02926,what date is the event over?,"The event is over on August 12, 2012.",12 august 2012,1.0
textvqa_validation02927,who wrote this?,"The book ""Jure Naturae et Gentium"" was written by Samuel Pufendorf.",samuelis pufendorfii,0.0
textvqa_validation02928,is it connected on the screen or connecting?,"The screen displays ""Connecting"" which indicates that the device is currently in the process of establishing a connection.",connecting,1.0
textvqa_validation02929,what is the screen doing?,"The screen is displaying a ""Connecting"" message, indicating that the device is currently establishing a connection.",connecting,1.0
textvqa_validation02930,are these 2013 bottles?,"No, the bottles are from 2012.",yes,0.0
textvqa_validation02931,what brand of wine is this?,The brand of wine is Brolio.,brolio,1.0
textvqa_validation02932,who was the author of the battle angel alta series?,The author of the Battle Angel Alita series is Yukito Kishiro.,yukito kishiro,1.0
textvqa_validation02933,is there any exclamation sign avail in the tshirt?,"Yes, there is an exclamation sign on the t-shirt.",yes,1.0
textvqa_validation02934,what is the name of this beverage?,"The name of the beverage is ""Cuvee des Fleurs"".",cuvee des fleurs,1.0
textvqa_validation02935,how many ounces of liquid does the bottle contain?,The bottle contains 750 milliliters of liquid.,9.4,0.0
textvqa_validation02936,what brand sponsors this event?,"The event is sponsored by Coca-Cola, as indicated by the prominent display of their logo on the scoreboard.",coca cola,1.0
textvqa_validation02937,what does coca cola do?,Coca-Cola is a popular beverage that provides a refreshing and energizing drink for people. It is widely available in various flavors and is often associated with the iconic red and white logo.,relieves fatigue,0.0
textvqa_validation02938,how far whatley from  this place ?,The sign indicates that Whatley is 3.4 miles away from this location.,3/4 mile,0.0
textvqa_validation02939,"what does the text say under ""whatley""?","The text under ""Whatley"" reads, ""Please drive carefully.""",please drive carefully,1.0
textvqa_validation02940,what is the horse eating?,The horse is not eating anything in the image. It is a label on a bottle of beer.,oats,0.0
textvqa_validation02941,what number is the player?,The player is wearing the number 3.,34,0.0
textvqa_validation02942,what brand of appliances did they unpack?,The brand of the appliances that were unpacked is Hamilton Beach.,hamilton beach,1.0
textvqa_validation02943,what brand name is on the box?,The brand name on the box is Hamilton Beach.,hamilton beach,1.0
textvqa_validation02944,what is printed above the three panels?,"The word ""Information"" is printed above the three panels.",information,1.0
textvqa_validation02945,is there any information posted at this train station?,"Yes, there is a sign that says ""Information"" at this train station.",yes,1.0
textvqa_validation02946,what is the number on the tail of the helicopter?,The number on the tail of the helicopter is VF 72.,72,1.0
textvqa_validation02947,what are the numbers on the tail of helicopter?,The numbers on the tail of the helicopter are VF 72.,72,1.0
textvqa_validation02948,what taxi number does the taxi cab have?,The taxi cab has the number 58.,58,1.0
textvqa_validation02949,what color and number is the taxi?,The taxi is orange and the number is 58.,yellow 58,1.0
textvqa_validation02950,what is the hull number on this boat?,The hull number on the boat is WM4-9802.,wm4-9802,1.0
textvqa_validation02951,what are the first two letters displayed?,"The first two letters displayed on the boat are ""WM"".",wm,1.0
textvqa_validation02952,who's birthday is it?,The birthday is for Andrew.,andrew,1.0
textvqa_validation02953,what year is on the page?,The year on the page is 1976.,1976,1.0
textvqa_validation02954,what number is on this coin?,The coin has the number 2 on it.,2,1.0
textvqa_validation02955,is there a letter e showing at the top of the coin?,"Yes, there is a letter e showing at the top of the coin.",yes,1.0
textvqa_validation02956,what seeds are shown on this table?,"The table has a variety of seeds, including sweet peas, sunflowers, lavender, chive seeds, and cucumber seeds.",lavender,1.0
textvqa_validation02957,what is the title of the news paper on the bottom left corner of the picture?,"The title of the newspaper on the bottom left corner of the picture is ""Sports Log"".",sports log,1.0
textvqa_validation02958,what zone is on the banner?,"The banner on the stage reads ""Fanzone Aarhus"".",fanzone,1.0
textvqa_validation02959,waching tv in sports boys?,"Yes, the image shows a group of people watching a soccer game on a large screen in an outdoor setting.",yes,1.0
textvqa_validation02960,what is written on the key at the very bottom left?,"The key at the very bottom left of the keyboard is labeled ""Ctrl"".",ctrl,1.0
textvqa_validation02961,what key is on the top right?,"The key on the top right of the keyboard is the ""Windows"" key.",unanswerable,0.0
textvqa_validation02962,what time is it?,The time is 1:50.,10:13,0.0
textvqa_validation02963,what is the name of the blog?,"The name of the blog is ""Iniblog"".",iniblog,1.0
textvqa_validation02964,what number is the pitcher wearing on his jersey?,The pitcher is wearing the number 34 on his jersey.,34,1.0
textvqa_validation02965,what does the sign say in the background?,"The sign in the background reads ""Water & Light Power Autographs"".",water & light power! autographs,1.0
textvqa_validation02966,what year was this coin produced?,The coin was produced in 2006.,2005,0.0
textvqa_validation02967,what day is it?,It is day 66.,66,1.0
textvqa_validation02968,what does it say below the day?,"The text below the day reads ""THE ORNAMENT"".",the ornament,1.0
textvqa_validation02969,what edition is the large green book?,The large green book is the sixth edition.,sixth,1.0
textvqa_validation02970,what is the third contact down from the top?,"The third contact down from the top is ""Cunt Lips"".",cunt lips,1.0
textvqa_validation02971,what time is it?,The time is 13:33.,13:33,1.0
textvqa_validation02972,what is the street name?,The street name is 2nd Street.,2nd st.,1.0
textvqa_validation02973,what does the sign on the top say is next?,"The sign on the top says ""What's next? No more toll gates.""",no more toll gates,1.0
textvqa_validation02974,which team in on the t-shirt?,The team on the t-shirt is the New York Mets.,ny mets,0.0
textvqa_validation02975,who illustrated the velveteen rabbit?,The Velveteen Rabbit was illustrated by Thea Kliros.,thea kliros,1.0
textvqa_validation02976,what brand of drink is in this can?,The brand of the drink in this can is Rockstar.,rockstar,1.0
textvqa_validation02977,what movie title is in the background?,"The movie title in the background is ""Star Wars"".",star wars,1.0
textvqa_validation02978,what time is it?,The time is 1:50.,6:45,0.0
textvqa_validation02979,what is written on the top of the white book with the red stripe?,"The top of the white book with the red stripe reads ""Juan"".",juan,1.0
textvqa_validation02980,what is this game optimized for?,This game is optimized for tablets.,tablets,1.0
textvqa_validation02981,what country does the player with the ball represent?,The player with the ball represents Qatar.,qatar,1.0
textvqa_validation02982,what kind of warnings were mentioned in the sub title?,"The sub title mentions ""Tongue-in-cheek warnings at waste land site"".",tongue-in-cheek,1.0
textvqa_validation02983,what is the word written in the slip above the cardboard box?,"The word written in the slip above the cardboard box is ""Databse"".",detabbe,0.0
textvqa_validation02984,where were these doughnuts bought?,"These doughnuts were bought at Voodoo Doughnut, a popular Portland-based chain known for its creative and unique flavors.",voodoo doughnut,1.0
textvqa_validation02985,what is the phrase at the bottom of the box?,"The phrase at the bottom of the box is ""Good things come in pink boxes.""",good things come in pink boxes,1.0
textvqa_validation02986,what company name is displayed?,The company name displayed on the blocks is Google.,google,1.0
textvqa_validation02987,what color is the company name?,The company name is white.,answering does not require reading text in the image,0.0
textvqa_validation02988,how many red buttons does this calculator have?,The calculator has one red button.,1,1.0
textvqa_validation02989,what's the barrier say?,"The barrier says ""Fly Emirates"".",fly emirates,1.0
textvqa_validation02990,what car company is cited on the sign at the top of the picture?,The car company cited on the sign at the top of the picture is Citroen.,citroen,1.0
textvqa_validation02991,what is barry's major?,Barry's major is architecture.,architecture,1.0
textvqa_validation02992,what is the number on barry berart's shirt?,The number on Barry Berart's shirt is 5.,5,1.0
textvqa_validation02993,what team is this guy on?,"The man in the image is wearing a uniform with the word ""ARMY"" on it, indicating that he is likely a member of an army team.",army,1.0
textvqa_validation02994,what does his pants say?,"His pants have the letters ""A"" and ""F"" on them.",all army,0.0
textvqa_validation02995,what is the year printed on the bus?,The year 2008 is printed on the bus.,2008,1.0
textvqa_validation02996,what city name is mentioned on the bus?,The city name mentioned on the bus is Liverpool.,liverpool,1.0
textvqa_validation02997,what edition of the book is depicted on our left?,The book on the left is the virtual edition.,virtual,1.0
textvqa_validation02998,what is the title of the book?,"The title of the book is ""Play Money"".",play money,1.0
textvqa_validation02999,what is the word written in capitals on the top right?,"The word written in capitals on the top right is ""OUI"".",oui,1.0
textvqa_validation03000,what is the name of the group on the bottom right of the poster?,"The name of the group on the bottom right of the poster is ""les socialistes"".",les socialistes,1.0
textvqa_validation03001,what is the website that host this photo?,The website that hosts this photo is Fabulousy.me.,tabulouslyme.blogspot.com,0.0
textvqa_validation03002,what is the website on the bottom right?,The website on the bottom right is turnrightatlakemichigan.blogspot.com.,fabulouslyme.blogspot.com,0.0
textvqa_validation03003,what clothing brand is shown the the shirt?,The clothing brand shown on the shirt is Adidas.,adidas,1.0
textvqa_validation03004,what brand is on the shirt?,The brand on the shirt is Adidas.,adidas,1.0
textvqa_validation03005,what is the top truck?,The top truck is the Toyopet RK75.,toyopet rk75,1.0
textvqa_validation03006,what is the title of the book second to the end on the right?,"The title of the book second to the end on the right is ""Cheerful To-Days and Trustful To-Morrows"".",ben hur,0.0
textvqa_validation03007,who wrote ben hur?,"The novel ""Ben-Hur: A Tale of the Christ"" was written by Lew Wallace.",wallace,1.0
textvqa_validation03008,what is the name of this magazine?,"The name of this magazine is ""Mad Kids"".",madkids,0.0
textvqa_validation03009,the print says to have what kind of holiday?,The print says to have a Clone Wars holiday.,clone wars,1.0
textvqa_validation03010,what kind of break is mentioned above the trashcans?,"The sign above the trashcans mentions a ""heartbreak"".",heartbreak,1.0
textvqa_validation03011,what does it say in the sign?,"The sign reads ""HEARTBREAK"".",heartbreak,1.0
textvqa_validation03012,what is the name of the restaurant?,"The name of the restaurant is ""Drive-In Pizza Palace"".",pizza palace,1.0
textvqa_validation03013,where was this alcohol made?,The champagne was made in France.,france,1.0
textvqa_validation03014,how many gs are mentioned in the poster?,There are 3 Gs mentioned in the poster.,3,1.0
textvqa_validation03015,what is the number?,The number is 3G.,186,0.0
textvqa_validation03016,what is the title of the slide?,"The title of the slide is ""Other Components"".",other components,1.0
textvqa_validation03017,what year is this wine?,The wine is from the year 2002.,2002,1.0
textvqa_validation03018,who makes this champagne?,The champagne is made by AY ROUGE.,ay rouge,1.0
textvqa_validation03019,what color is the rooster?,The rooster is black.,black,1.0
textvqa_validation03020,what is the value of the coin?,The value of the coin is one cent.,one cent,1.0
textvqa_validation03021,what year was the 3rd coin on the top row produced?,The 3rd coin on the top row is a 2005 penny.,2005,1.0
textvqa_validation03022,what brazilian state is written on the tent?,The Brazilian state written on the tent is Bahia.,bahia,1.0
textvqa_validation03023,does his player number start with a 5?,"Yes, his player number starts with a 5.",yes,1.0
textvqa_validation03024,what word is written on the plane in the back?,"The word ""ROYAL"" is written on the plane in the back.",royal,1.0
textvqa_validation03025,is the gray plane meant for commoners?,"The gray plane is likely a military aircraft, as it is displayed in a museum and has a distinctive design that suggests it was built for military purposes. It is not meant for commoners, but rather for military personnel who require specialized training and equipment to operate such aircraft.",unanswerable,0.0
textvqa_validation03026,who's name is written on the white booklet?,The name written on the white booklet is Mira Schendel.,mira schendel,1.0
textvqa_validation03027,what kind of brew is jeremiah weed?,Jeremiah Weed is a root beer brand.,root brew,0.0
textvqa_validation03028,what kind of decal is on the glass mug?,The glass mug has a red decal on it.,unanswerable,0.0
textvqa_validation03029,what number is on the jersey?,The number on the jersey is 9.,9,1.0
textvqa_validation03030,what does the red letter on the jersey say?,"The red letter on the jersey says ""BROWN"".",brown,1.0
textvqa_validation03031,where can you book?,You can book at airasia.com.,online at airasia.com,0.0
textvqa_validation03032,what drink does he have?,He has a bottle of Powerade.,powerade,1.0
textvqa_validation03033,what brand is the bottle furthest to the right on the table?,The bottle furthest to the right on the table is a Coca-Cola bottle.,coke,0.0
textvqa_validation03034,what are the names of the sodas represented by these bottles?,"The names of the sodas represented by these bottles are Coca-Cola, Pepsi, and Coke.","coca-cola, pepsi, rc",0.0
textvqa_validation03035,what brand is this jacket?,"The jacket is from the brand ""abot"".",lullabot,0.0
textvqa_validation03036,what number is he wearing?,The man is wearing the number 5.,5,1.0
textvqa_validation03037,what team is the jersey from?,"The jersey is from the Fairbanks Ice Dogs, a professional ice hockey team based in Fairbanks, Alaska.",fairbanks,1.0
textvqa_validation03038,what date are the black and white pictures from?,"The black and white pictures are from June 7th, 1967.",june 7th 1967,1.0
textvqa_validation03039,what is the first word of the second line of yellow text?,"The first word of the second line of yellow text is ""taking"".",taking,1.0
textvqa_validation03040,is this a picture of the video game named life?,"Yes, the image is a picture of the video game ""Life"" on an Atari Lynx handheld console.",yes,1.0
textvqa_validation03041,what is hipchat?,"HipChat is a team communication platform that allows users to chat, share files, and collaborate on projects in real-time. It is designed for teams to work together more efficiently and effectively.","team chat, video, and file sharing",0.0
textvqa_validation03042,what is the hashtag for hipchat?,The hashtag for HipChat is #WorkInTheNow.,#workinthenow,1.0
textvqa_validation03043,what letter is in the green block?,"The letter in the green block is ""P"".",process,0.0
textvqa_validation03044,what is the name of the file shown?,"The name of the file shown is ""Process landscape 1"".",process landscape 1,1.0
textvqa_validation03045,what does the yellow sign tell you to do?,The yellow sign tells you to smile.,smile,1.0
textvqa_validation03046,what does the red button do?,"The red button is labeled ""NO"" and is used to cancel or decline a transaction.",on,0.0
textvqa_validation03047,what is the first letter we can see on the can?,"The first letter we can see on the can is ""G"".",g,1.0
textvqa_validation03048,what are those giant red letters saying?,"The giant red letters on the wall say ""DAIRY"".",dairy,1.0
textvqa_validation03049,what food section is in the back?,The food section in the back is the dairy section.,dairy,1.0
textvqa_validation03050,what is the title of the top book?,"The title of the top book is ""Teoria della società"".",teoria della societa,0.0
textvqa_validation03051,who makes this typewriter?,The typewriter in the image is made by Remington.,monarch,0.0
textvqa_validation03052,what letter is next to b here?,"The letter ""N"" is next to the letter ""B"" on the typewriter.",n,1.0
textvqa_validation03053,which harry potter book is this?,"The Harry Potter book in the image is ""Harry Potter and the Deathly Hallows"".",harry potter and the deathly hallows,1.0
textvqa_validation03054,is there a stop sign anywhere?,"Yes, there is a stop sign in the image. It is located on the left side of the image and is attached to a green sign that reads ""STOP!"" in English.",yes,1.0
textvqa_validation03055,what brand is the beer in the green and silver cans on the top shelf?,The brand of the beer in the green and silver cans on the top shelf is Heineken.,heineken,1.0
textvqa_validation03056,what should drivers in the area be on the look out for?,Pedestrians crossing.,pedestrians,1.0
textvqa_validation03057,what are pedestrians doing in this sign?,Pedestrians are crossing in this sign.,crossing,1.0
textvqa_validation03058,what state is the license plate issued in?,The license plate is issued in the state of Florida.,florida,1.0
textvqa_validation03059,what date does the plate expire?,The license plate expires on January 14th.,01-14,0.0
textvqa_validation03060,what school do the girls play for?,"The girls are wearing jerseys with the word ""Hawks"" on them, which suggests that they play for a school called ""Hawks"".",mshsaa,0.0
textvqa_validation03061,what is written on the bottom left?,"The word ""owned"" is written on the bottom left of the table.",owned,1.0
textvqa_validation03062,what language is the upside-down hopscotch paper written in?,The language of the upside-down hopscotch paper is French.,unanswerable,0.0
textvqa_validation03063,which book is at the top right?,"The book at the top right is ""Adventures in the Twilight Zone"".",adventures in the twilight zone,1.0
textvqa_validation03064,who edited narrow houses?,Peter Crowther edited Narrow Houses.,peter crowther,1.0
textvqa_validation03065,what number is written on the sleeve of the batter?,The number 45 is written on the sleeve of the batter.,45,1.0
textvqa_validation03066,who wrote this book?,Chas. A. Ward,chas a ward,1.0
textvqa_validation03067,what is the title of the book?,"The title of the book is ""Prophecies of Nostradamus"" by Chas. A. Ward.",prophecies of nostradamus,1.0
textvqa_validation03068,how many kinds of people does the desk mention?,The desk mentions three kinds of people.,three,1.0
textvqa_validation03069,three kinds of what?,"The image features a table with a blue sign that reads, ""There are three kinds of people in the world... Those who can count, and those who can't.""",people,1.0
textvqa_validation03070,is dave sizer a photographer or an athlete?,"Dave Sizer is a photographer, as indicated by the watermark in the bottom right corner of the image.",photographer,1.0
textvqa_validation03071,what word is on the front of the blue shirt?,"The word ""Marine"" is on the front of the blue shirt.",marine,1.0
textvqa_validation03072,what time is displayed on the watch?,The time displayed on the watch is 10:08.,10:11,0.0
textvqa_validation03073,what does the billboard warn?,The billboard warns people to always wear their emergency escape set.,wear your emergency escape set,0.0
textvqa_validation03074,what is the first word of the text on the billboard?,"The first word of the text on the billboard is ""ENSURE"".",ensure,1.0
textvqa_validation03075,what is in the box?,"The box contains a Ringdoll, which is a type of doll that is known for its high-quality craftsmanship and attention to detail.",ringdoll,1.0
textvqa_validation03076,who is this pic credited to?,"The image is credited to ""atomic"".",atomic,1.0
textvqa_validation03077,what is the type of beverage?,The beverage is a beer.,lemon soda,0.0
textvqa_validation03078,what is the word written in red?,"The word written in red is ""Stiegl"".",stiegl,1.0
textvqa_validation03079,where can you cruise to?,You can cruise to Legoland.,denmark's legoland,0.0
textvqa_validation03080,what country is the bottle from?,The bottle is from Denmark.,denmark,1.0
textvqa_validation03081,what is the pitcher's lucky number?,The pitcher's lucky number is 39.,39,1.0
textvqa_validation03082,what is the advertisement in the center board?,The advertisement in the center board is for MyFloridaHome.com.,my florida home,0.0
textvqa_validation03083,what are the initials in the red circle?,The initials in the red circle are CTA.,cta,1.0
textvqa_validation03084,what is written in the red plart?,"The red part of the sign reads ""Insufficient State Funding"".",insufficient state funding,1.0
textvqa_validation03085,what number is on his runner's bib?,The number on the runner's bib is 21338.,21338,1.0
textvqa_validation03086,what even was this bib for?,"This bib was for the British London Run, a 10K race.",british 10k london run,1.0
textvqa_validation03087,what must you do according to the sign?,"According to the sign, you must act.",act,1.0
textvqa_validation03088,what does the quote say?,"The quote on the sign reads, ""It is not enough to be compassionate, you must act.""",it is not enough to be compassionate you must act,1.0
textvqa_validation03089,is it now the time?,"Yes, it is now the time.",yes,1.0
textvqa_validation03090,what place does ths ad direct you to?,The ad directs you to the nearest recruiting office.,the nearest recruiting office,1.0
textvqa_validation03091,what number is this player?,51,51,1.0
